name,tags,rating
Sum of Medians,"['binary search', 'brute force', 'data structures', 'implementation']",2300.0
Petya and Tree,"['binary search', 'dfs and similar', 'probabilities', 'sortings', 'trees']",2200.0
Embassy Queue,"['data structures', 'greedy']",1800.0
Domino,"['constructive algorithms', 'implementation']",1300.0
Biathlon,"['binary search', 'implementation']",1700.0
Toy Army,"['math', 'number theory']",900.0
Two Subsequences,"['bitmasks', 'dp']",2800.0
Numbers,"['dp', 'math', 'number theory']",2400.0
Track,"['graphs', 'greedy', 'shortest paths']",2400.0
Doctor,"['binary search', 'math', 'sortings']",1800.0
Magical Array,['math'],1300.0
Corridor,['geometry'],2600.0
Two out of Three,['dp'],2000.0
General Mobilization,"['data structures', 'dfs and similar', 'sortings']",2000.0
Sets,"['constructive algorithms', 'hashing', 'implementation']",1700.0
Double Cola,"['implementation', 'math']",1100.0
Pairs,"['dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'trees']",2700.0
Polycarp's Picture Gallery,"['constructive algorithms', 'greedy']",2100.0
Average Score,"['greedy', 'math', 'sortings']",1700.0
Sequence Formatting,"['implementation', 'strings']",1700.0
Plug-in,['implementation'],1400.0
Depression,"['geometry', 'math']",1200.0
Panoramix's Prediction,['brute force'],800.0
Security System,['math'],2900.0
Password,"['bitmasks', 'dp', 'shortest paths']",2800.0
Beaver,"['data structures', 'dp', 'greedy', 'hashing', 'strings', 'two pointers']",1800.0
Colorful Field,"['implementation', 'sortings']",1400.0
Bus Game,['greedy'],1200.0
Evacuation,"['flows', 'graphs', 'shortest paths']",2300.0
Archer's Shot,"['binary search', 'geometry', 'math', 'two pointers']",2300.0
Beaver Game,"['dp', 'games', 'number theory']",2000.0
Easter Eggs,"['constructive algorithms', 'implementation']",1200.0
Haiku,"['implementation', 'strings']",800.0
Martian Food,['geometry'],2800.0
Domino Carpet,"['dp', 'implementation']",2300.0
Beavermuncher-0xFF,"['dfs and similar', 'dp', 'dsu', 'greedy', 'trees']",2100.0
Falling Anvils,"['math', 'probabilities']",1800.0
Heroes,"['brute force', 'implementation']",1400.0
Tourist,"['binary search', 'data structures', 'dp']",2300.0
Points,"['implementation', 'math']",1700.0
Plus and xor,"['dp', 'greedy', 'math']",1700.0
Mutation,"['bitmasks', 'dp', 'math']",2700.0
Mice,"['greedy', 'two pointers']",2100.0
Gift,"['dsu', 'graphs', 'sortings', 'trees']",2200.0
Ship's Shortest Path,"['geometry', 'shortest paths']",2400.0
Big Maximum Sum,"['data structures', 'dp', 'greedy', 'implementation', 'math', 'trees']",2000.0
Modified GCD,"['binary search', 'number theory']",1600.0
Facetook Priority Wall,"['expression parsing', 'implementation', 'strings']",1500.0
Life Without Zeros,['implementation'],1000.0
Shift It!,['constructive algorithms'],2800.0
Hanger,['data structures'],2400.0
Chessboard Billiard,"['dfs and similar', 'dsu', 'graphs', 'number theory']",2100.0
Train,"['dp', 'games', 'greedy']",1500.0
Room Leader,['implementation'],1000.0
Plane of Tanks,"['brute force', 'geometry']",2900.0
Morrowindows,"['math', 'number theory']",2400.0
FreeDiv,"['dfs and similar', 'graphs', 'greedy']",2200.0
LionAge II,['dp'],1800.0
Need For Brake,"['binary search', 'greedy', 'sortings']",2000.0
The Elder Trolls IV: Oblivon,"['greedy', 'math']",1600.0
Goofy Numbers,"['*special', 'implementation']",1500.0
Reverse It!,"['*special', 'implementation']",1600.0
Fibonacci army,"['*special', 'dp']",1000.0
Oil,"['*special', 'greedy', 'math']",1900.0
Ali goes shopping,"['*special', 'brute force', 'strings']",1800.0
Perse-script,"['*special', 'expression parsing']",2300.0
Extraordinarily Nice Numbers,"['*special', 'math']",1200.0
INI-file,"['*special', 'implementation']",2200.0
"Goshtasp, Vishtasp and Eidi","['*special', 'greedy', 'math']",1800.0
Nuclear Fusion,"['bitmasks', 'dp']",2200.0
Solitaire,"['brute force', 'implementation']",2200.0
Round Table Knights,"['dp', 'math', 'number theory']",1600.0
Progress Bar,"['implementation', 'math']",1300.0
Way Too Long Words,['strings'],800.0
Information Reform,"['dp', 'implementation', 'trees']",2700.0
Professor's task,"['data structures', 'geometry']",2700.0
Lucky Tickets,"['binary search', 'data structures', 'sortings', 'two pointers']",2200.0
Text Messaging,"['expression parsing', 'greedy', 'strings']",1600.0
Cookies,['math'],1300.0
Subsegments,"['data structures', 'implementation']",1800.0
Dot,"['dp', 'games']",1900.0
Game,['implementation'],2000.0
Bets,"['greedy', 'implementation']",1200.0
Young Physicist,"['implementation', 'math']",1000.0
Contact,['geometry'],2900.0
Half-decay tree,"['data structures', 'divide and conquer', 'dp', 'math', 'probabilities']",2500.0
Synchrophasotron,['brute force'],2200.0
Energy exchange,['binary search'],1600.0
Irrational problem,"['implementation', 'number theory']",1100.0
Save the City!,['geometry'],2500.0
Optical Experiment,"['binary search', 'data structures', 'dp']",1900.0
Sequence of Balls,['dp'],2600.0
Restoration of the Permutation,['greedy'],1800.0
Partial Teacher,"['dp', 'graphs', 'greedy', 'implementation']",1800.0
Petya and Post,"['data structures', 'dp']",2000.0
Petya and His Friends,"['constructive algorithms', 'math', 'number theory']",1700.0
Petya and File System,"['data structures', 'implementation']",1800.0
Petya and Countryside,"['brute force', 'implementation']",1100.0
Petya and Java,"['implementation', 'strings']",1300.0
Harry Potter and Moving Staircases,"['dfs and similar', 'implementation']",2900.0
Harry Potter and the Sorting Hat,"['brute force', 'dfs and similar', 'hashing']",2200.0
Harry Potter and the Golden Snitch,"['binary search', 'geometry']",2100.0
Harry Potter and the History of Magic,"['brute force', 'greedy', 'implementation']",1700.0
Harry Potter and Three Spells,"['implementation', 'math']",1800.0
Sort the Table,"['*special', 'sortings']",2400.0
Table Bowling,"['*special', 'sortings']",2300.0
Path Canonization,['*special'],2200.0
Domain,"['*special', 'expression parsing']",2000.0
Prime Segment,"['*special', 'brute force', 'math', 'number theory']",1800.0
Presents,"['*special', 'greedy']",1800.0
Table,"['*special', 'greedy', 'implementation', 'math']",1600.0
Expression,"['*special', 'expression parsing']",1500.0
Factorial,"['*special', 'implementation']",1300.0
Sweets Game,"['bitmasks', 'dfs and similar', 'dp', 'games', 'implementation']",2000.0
Dividing Island,['constructive algorithms'],1900.0
Bulls and Cows,"['brute force', 'implementation']",1700.0
Settlers' Training,['implementation'],1200.0
Sinking Ship,"['implementation', 'sortings', 'strings']",900.0
World Evil,"['dp', 'flows']",2700.0
Wormhouse,"['dfs and similar', 'graphs']",2300.0
Inquisition,"['geometry', 'implementation', 'sortings']",2300.0
Tyndex.Brome,"['binary search', 'implementation']",1800.0
A Student's Dream,"['greedy', 'math']",1300.0
Enemy is weak,"['data structures', 'trees']",1900.0
Eternal Victory,"['dfs and similar', 'graphs', 'greedy', 'shortest paths', 'trees']",1800.0
Capture Valerian,['math'],2000.0
Hard Work,['strings'],1300.0
Ultra-Fast Mathematician,['implementation'],800.0
Mushroom Gnomes,"['math', 'matrices']",2600.0
Savior,"['brute force', 'dsu', 'math']",2500.0
Mushroom Strife,"['brute force', 'dfs and similar']",2100.0
Serial Time!,"['dfs and similar', 'dsu']",1400.0
Where Are My Flakes?,"['implementation', 'two pointers']",1300.0
Shortest Path,"['graphs', 'shortest paths']",2000.0
Team Arrangement,"['constructive algorithms', 'greedy', 'implementation']",2000.0
Title,['expression parsing'],1600.0
Fortune Telling,"['implementation', 'number theory']",1200.0
Word,"['implementation', 'strings']",800.0
Expression,['dp'],2400.0
Calendar,"['greedy', 'strings']",2000.0
Trees,['brute force'],1800.0
Coins,['greedy'],1300.0
Chat room,"['greedy', 'strings']",1000.0
Chess,"['math', 'shortest paths']",3000.0
Journey,"['dp', 'math']",2500.0
Array,"['combinatorics', 'math']",1900.0
Martian Architecture,['implementation'],1600.0
Square Earth?,"['dfs and similar', 'greedy', 'implementation']",1300.0
Domino Principle,"['binary search', 'data structures', 'sortings']",2200.0
Changing a String,['dp'],2100.0
Corporation Mail,"['data structures', 'expression parsing', 'implementation']",1700.0
Spoilt Permutation,['implementation'],1300.0
Bar,['implementation'],1000.0
Very simple problem,"['geometry', 'two pointers']",2500.0
Beautiful numbers,"['dp', 'number theory']",2500.0
Pie or die,['games'],1900.0
Smallest number,['brute force'],1600.0
Flea travel,"['implementation', 'math']",1200.0
Vacuum Сleaner,['geometry'],2700.0
Writing a Song,"['brute force', 'dp', 'strings']",2100.0
First Digit Law,"['dp', 'math', 'probabilities']",2000.0
Cutting Jigsaw Puzzle,"['hashing', 'implementation']",1800.0
Presents,['implementation'],1300.0
Dead Ends,"['bitmasks', 'dp']",2500.0
Physical Education,['sortings'],1500.0
Little Frog,['constructive algorithms'],1200.0
Blog Photo,"['binary search', 'implementation']",1700.0
Autocomplete,['implementation'],1100.0
Circular RMQ,['data structures'],2200.0
Right Triangles,['combinatorics'],1600.0
123-sequence,['implementation'],900.0
Caterpillar,"['dfs and similar', 'dp', 'graphs', 'trees']",2800.0
Pentagon,"['combinatorics', 'graphs', 'matrices']",2400.0
Geometrical problem,['implementation'],2200.0
Three Base Stations,"['binary search', 'greedy']",1800.0
bHTML Tables Analisys,['expression parsing'],1700.0
Cheaterius's Problem,['implementation'],1300.0
Square Equation Roots,['math'],2300.0
Bombing,"['binary search', 'dp', 'probabilities']",2100.0
Happy Farm 5,['geometry'],2000.0
Choosing Symbol Pairs,['strings'],1500.0
Domino piling,"['greedy', 'math']",800.0
Common ancestor,['dp'],2300.0
Game,"['brute force', 'dp', 'implementation']",1800.0
Disposition,"['constructive algorithms', 'math']",1700.0
Sum,['math'],1500.0
Sleuth,['implementation'],800.0
Black and White,['constructive algorithms'],2800.0
Galaxy Union,"['dp', 'trees', 'two pointers']",2700.0
Snow sellers,"['greedy', 'sortings']",2800.0
Ivan the Fool VS Gorynych the Dragon,"['dp', 'games', 'graphs']",2100.0
Permutations,['greedy'],1500.0
The Race,['math'],1800.0
Land Lot,"['brute force', 'implementation']",1200.0
Rock-paper-scissors,"['implementation', 'schedules']",900.0
Cannon,"['data structures', 'geometry', 'sortings']",2200.0
Safe,['brute force'],2200.0
Crossword,['implementation'],2000.0
Coins,['implementation'],1200.0
Triangular numbers,"['brute force', 'math']",800.0
Emperor's Problem,['geometry'],2500.0
Hercule Poirot Problem,"['dsu', 'graphs']",2300.0
Comb,"['data structures', 'dp']",1900.0
Parking Lot,"['data structures', 'implementation']",1800.0
Hamsters and Tigers,['two pointers'],1600.0
T-shirts from Sponsor,['implementation'],1100.0
Ball Game,"['brute force', 'implementation']",800.0
Planting Trees,['constructive algorithms'],1800.0
TCMCF+++,['greedy'],1400.0
Road Problem,['graphs'],2100.0
Prime Problem,['number theory'],2200.0
Goats and Wolves,['greedy'],2500.0
Director,"['constructive algorithms', 'greedy']",2000.0
Event Dates,"['greedy', 'meet-in-the-middle', 'sortings']",1900.0
Dancing Lessons,['data structures'],1900.0
School,"['dp', 'dsu']",2200.0
Codecraft III,['implementation'],900.0
Triminoes,"['constructive algorithms', 'greedy']",2000.0
Toys,"['brute force', 'combinatorics']",2300.0
Phone Number,['dp'],1700.0
Shooting Gallery,"['data structures', 'implementation']",2500.0
BerPaint,"['geometry', 'graphs']",2700.0
Anfisa the Monkey,['dp'],1400.0
Hyperdrive,['math'],1800.0
Holidays,['implementation'],1300.0
Cola,['implementation'],1500.0
Indian Summer,['implementation'],900.0
Race,"['brute force', 'implementation', 'two pointers']",2300.0
Journey,"['brute force', 'constructive algorithms', 'implementation']",2000.0
Lucky Tickets,['greedy'],1300.0
Letter,"['implementation', 'strings']",1100.0
Football,['strings'],1000.0
Baldman and the military,"['dfs and similar', 'graphs', 'trees']",2700.0
Strange town,"['constructive algorithms', 'math']",2300.0
Safe cracking,"['brute force', 'constructive algorithms']",2200.0
Game of chess unfinished,['implementation'],1700.0
Guilty --- to the kitchen!,"['greedy', 'implementation']",1400.0
3-cycles,"['constructive algorithms', 'graphs', 'greedy']",1900.0
Pawn,['dp'],1900.0
Email address,"['expression parsing', 'implementation']",1300.0
Martian Dollar,['brute force'],1400.0
Translation,"['implementation', 'strings']",800.0
Number Table,['combinatorics'],2500.0
Interesting Sequence,['math'],2600.0
Berland Square,"['implementation', 'math']",2300.0
Repaintings,['math'],1600.0
Find Color,"['constructive algorithms', 'geometry', 'implementation', 'math']",1300.0
Testing,[],2600.0
Spelling Check,"['hashing', 'implementation', 'strings']",1500.0
Tram,[],2500.0
Multiplication Table,['implementation'],1300.0
Inverse Function,['implementation'],2400.0
Pacifist frogs,['implementation'],1300.0
What Has Dirichlet Got to Do with That?,"['dp', 'games']",2000.0
Cubical Planet,['math'],1100.0
Moon Craters,"['dp', 'sortings']",2100.0
Company Income Growth,['greedy'],1300.0
C*++ Calculations,"['expression parsing', 'greedy']",2000.0
The Great Marathon,['dp'],2400.0
Queue,['data structures'],2300.0
Smart Boy,"['dp', 'games', 'strings']",2100.0
Let's Go Rolling!,"['dp', 'sortings']",1800.0
Vasya the Architect,['implementation'],1900.0
Blinds,['brute force'],1400.0
Chess,"['brute force', 'implementation', 'math']",1200.0
Army,['implementation'],800.0
Trial for Chief,"['graphs', 'greedy', 'shortest paths']",2600.0
Lesson Timetable,"['combinatorics', 'dp', 'math']",2300.0
Old Berland Language,"['data structures', 'greedy', 'trees']",1900.0
Computer Game,"['greedy', 'implementation']",1800.0
Towers,['sortings'],1000.0
Two Paths,"['constructive algorithms', 'dsu', 'graphs', 'implementation']",2600.0
New Game with a Chess Piece,['games'],2300.0
Bowls,"['geometry', 'implementation']",2200.0
Fractal,['implementation'],1600.0
Extra-terrestrial Intelligence,['implementation'],1300.0
Parade,"['data structures', 'sortings']",2100.0
Animals,"['dp', 'greedy']",1700.0
Fire Again,"['brute force', 'dfs and similar', 'shortest paths']",1500.0
Warehouse,['implementation'],1700.0
Shell Game,['implementation'],1000.0
Collisions,"['brute force', 'implementation', 'math']",2000.0
Road Map,"['dfs and similar', 'graphs']",1600.0
Page Numbers,"['expression parsing', 'implementation', 'sortings', 'strings']",1300.0
Sale,"['greedy', 'sortings']",900.0
Reconnaissance 2,['implementation'],800.0
Helper,[],2600.0
Knights,"['geometry', 'graphs', 'shortest paths', 'sortings']",2000.0
Wonderful Randomized Sum,['greedy'],1800.0
String Problem,['shortest paths'],1800.0
What is for dinner?,"['greedy', 'implementation']",1200.0
Hide-and-Seek,"['geometry', 'implementation']",2400.0
Constellation,['implementation'],1600.0
Flea,['math'],1700.0
Borze,"['expression parsing', 'implementation']",800.0
Reconnaissance,['brute force'],800.0
TV Game,['dp'],2400.0
Chocolate,"['dfs and similar', 'implementation']",2000.0
Schedule,['implementation'],1700.0
Sysadmin Bob,"['greedy', 'implementation', 'strings']",1500.0
Worms Evolution,['implementation'],1200.0
Tricky and Clever Password,"['binary search', 'constructive algorithms', 'data structures', 'greedy', 'hashing', 'strings']",2800.0
King's Problem?,"['geometry', 'greedy']",2600.0
Shooting Gallery,"['dp', 'probabilities']",1800.0
Codeforces World Finals,['implementation'],1700.0
Accounting,"['brute force', 'math']",1400.0
Quarrel,"['graphs', 'shortest paths']",2400.0
Ant on the Tree,"['constructive algorithms', 'dfs and similar', 'trees']",2000.0
Mail Stamps,"['data structures', 'dfs and similar', 'graphs', 'implementation']",1700.0
Traffic Lights,['implementation'],1500.0
Spit Problem,['brute force'],1000.0
DravDe saves the world,"['geometry', 'math']",2800.0
"Don't fear, DravDe is kind","['binary search', 'data structures', 'dp', 'hashing']",2400.0
Bath Queue,"['combinatorics', 'dp', 'probabilities']",2200.0
pSort,"['dfs and similar', 'dsu', 'graphs']",1600.0
Bender Problem,['implementation'],1600.0
Number With The Given Amount Of Divisors,"['brute force', 'dp', 'number theory']",2000.0
Ring Road 2,"['2-sat', 'dfs and similar', 'dsu', 'graphs']",2200.0
Unordered Subsequence,"['constructive algorithms', 'greedy']",1900.0
Tournament,"['bitmasks', 'brute force', 'dfs and similar', 'greedy']",1300.0
Next Test,"['implementation', 'sortings']",1200.0
